,weight,stratum,psu,qn8,domain
11823,0.4777,212,484390,1.0,domain2
11824,0.5625,212,484390,1.0,domain2
11825,0.5625,212,484390,,domain2
11826,0.7755,212,484390,,domain2
11827,0.3437,212,484390,,domain2
11828,0.3437,212,484390,1.0,domain2
11829,0.3437,212,484390,,domain2
11830,0.3437,212,484390,,domain2
11831,0.3437,212,484390,,domain2
11832,0.2919,212,484390,,domain2
11833,0.3437,212,484390,,domain2
11834,0.3437,212,484390,2.0,domain2
11835,0.4777,212,484390,1.0,domain2
11836,0.7323,212,484390,1.0,domain2
11837,0.3437,212,484390,,domain2
11838,0.3437,212,484390,,domain2
11839,0.3437,212,484390,,domain2
11840,0.2919,212,484390,1.0,domain2
11841,0.6629999999999999,212,484390,1.0,domain2
11842,0.2724,212,484390,1.0,domain2
11843,0.3437,212,484390,1.0,domain2
11844,0.4184,212,484390,1.0,domain2
11845,0.4161,212,484390,1.0,domain2
11846,0.2919,212,484390,1.0,domain2
11847,0.3437,212,484390,1.0,domain2
11848,0.4161,212,484390,,domain2
11849,0.2919,212,484390,1.0,domain2
11850,0.4161,212,484390,,domain2
11851,0.2724,212,484390,1.0,domain2
11852,0.2724,212,484390,1.0,domain2
11853,0.2919,212,484390,1.0,domain2
11854,0.3437,212,484390,,domain2
11855,0.3207,212,484390,,domain2
11856,0.2919,212,484390,,domain2
11857,0.3413,212,484390,1.0,domain2
11858,0.3413,212,484390,,domain2
11859,0.3413,212,484390,,domain2
11860,0.6629999999999999,212,484390,1.0,domain2
11861,0.3413,212,484390,,domain2
11862,0.3413,212,484390,1.0,domain2
11863,0.5996,212,484390,,domain2
11864,0.3413,212,484390,1.0,domain2
11865,0.3413,212,484390,,domain2
11866,0.6629999999999999,212,484390,,domain2
11867,0.3413,212,484390,1.0,domain2
11868,0.4852,212,484390,1.0,domain2
11869,0.3413,212,484390,1.0,domain2
11870,0.5996,212,484390,,domain2
11871,0.2919,212,484390,1.0,domain2
11872,0.3437,212,484390,1.0,domain2
11873,0.3437,212,484390,1.0,domain2
11874,0.6629999999999999,212,484390,1.0,domain2
11875,0.3437,212,484390,,domain2
11876,0.3437,212,484390,1.0,domain2
11877,0.3437,212,484390,1.0,domain2
11878,0.3437,212,484390,2.0,domain2
11879,0.2919,212,484390,1.0,domain2
11880,0.3437,212,484390,,domain2
11881,0.4777,212,484390,,domain2
11882,0.3437,212,484390,1.0,domain2
11883,0.3437,212,484390,1.0,domain2
11884,0.2919,212,484390,1.0,domain2
11885,0.2493,212,484390,1.0,domain2
11886,0.3437,212,484390,,domain2
11887,0.3437,212,484390,1.0,domain2
11888,0.2919,212,484390,1.0,domain2
11889,0.2919,212,484390,1.0,domain2
11890,0.2919,212,484390,1.0,domain2
11891,0.2919,212,484390,,domain2
11892,0.2919,212,484390,1.0,domain2
11893,0.2919,212,484390,,domain2
11894,0.2919,212,484390,,domain2
11895,0.2919,212,484390,1.0,domain2
11896,0.2919,212,484390,1.0,domain2
11897,0.2919,212,484390,2.0,domain2
11898,0.2919,212,484390,1.0,domain2
11899,0.8474,212,484390,,domain2
11900,0.7972,212,484390,,domain2
11901,1.3046,212,484390,,domain2
11902,0.9161,212,484390,2.0,domain2
11903,0.9161,212,484390,2.0,domain2
11904,0.7266,212,484390,1.0,domain2
11905,0.7375,212,484390,,domain2
11906,0.9161,212,484390,,domain2
11907,1.3046,212,484390,,domain2
11908,0.8474,212,484390,1.0,domain2
11909,0.3987,212,484390,1.0,domain2
11910,0.5720000000000001,212,484390,1.0,domain2
11911,1.0425,212,484390,,domain2
11912,0.7375,212,484390,,domain2
11913,0.7375,212,484390,1.0,domain2
11914,0.7375,212,484390,1.0,domain2
11915,0.7972,212,484390,1.0,domain2
11916,0.9161,212,484390,2.0,domain2
11917,0.8474,212,484390,1.0,domain2
11918,0.7972,212,484390,,domain2
11919,0.8474,212,484390,2.0,domain2
11920,0.7972,212,484390,,domain2
11921,0.4695,212,484390,1.0,domain2
11922,0.7375,212,484390,,domain2
11923,0.9161,212,484390,,domain2
11924,0.5720000000000001,212,484390,,domain2
11925,0.6297,212,484390,1.0,domain2
11926,0.8474,212,484390,1.0,domain2
11927,0.4275,212,484390,1.0,domain2
11928,0.3577,212,484390,,domain2
11929,0.3121,212,484390,1.0,domain2
11930,0.3193,212,484390,,domain2
11931,0.3121,212,484390,1.0,domain2
11932,0.4275,212,484390,1.0,domain2
11933,0.3193,212,484390,1.0,domain2
11934,0.4275,212,484390,,domain2
11935,0.3193,212,484390,,domain2
11936,0.4275,212,484390,2.0,domain2
11937,0.4275,212,484390,2.0,domain2
11938,0.495,212,484390,,domain2
11939,0.4275,212,484390,1.0,domain2
11940,0.4275,212,484390,1.0,domain2
11941,0.3577,212,484390,1.0,domain2
11942,0.233,212,484390,,domain2
11943,0.2671,212,484390,1.0,domain2
11944,0.233,212,484390,,domain2
11945,0.233,212,484390,,domain2
11946,0.495,212,484390,,domain2
11947,0.2671,212,484390,,domain2
11948,0.2671,212,484390,2.0,domain2
11949,0.233,212,484390,1.0,domain2
11950,0.2671,212,484390,2.0,domain2
11951,0.2671,212,484390,1.0,domain2
11952,0.233,212,484390,,domain2
11953,0.2671,212,484390,1.0,domain2
11954,0.233,212,484390,,domain2
11955,0.233,212,484390,,domain2
11956,1.0425,212,484390,2.0,domain2
11957,0.7375,212,484390,,domain2
11958,0.3987,212,484390,1.0,domain2
11959,0.5720000000000001,212,484390,1.0,domain2
11960,0.3121,212,484390,1.0,domain2
11961,0.3987,212,484390,,domain2
11962,0.7449,212,484390,1.0,domain2
11963,0.7972,212,484390,,domain2
11964,0.3193,212,484390,1.0,domain2
11965,0.5720000000000001,212,484390,,domain2
11966,0.3577,212,484390,,domain2
11967,0.5720000000000001,212,484390,1.0,domain2
11968,0.3987,212,484390,1.0,domain2
11969,0.7375,212,484390,1.0,domain2
11970,0.8474,212,484390,2.0,domain2
11971,0.3193,212,484390,1.0,domain2
11972,0.2671,212,484390,1.0,domain2
11973,0.3577,212,484390,1.0,domain2
11974,0.233,212,484390,1.0,domain2
11975,0.3121,212,484390,,domain2
11976,0.561,212,484390,1.0,domain2
11977,0.233,212,484390,,domain2
11978,0.2671,212,484390,1.0,domain2
11979,0.3098,212,484390,,domain2
11980,0.2671,212,484390,1.0,domain2
11981,0.3121,212,484390,,domain2
11982,0.3577,212,484390,2.0,domain2
11983,0.3121,212,484390,,domain2
11984,0.561,212,484390,2.0,domain2
11985,0.2671,212,484390,1.0,domain2
11986,0.4945,212,484390,1.0,domain2
11987,0.2671,212,484390,1.0,domain2
11988,0.3121,212,484390,1.0,domain2
11989,0.3193,212,484390,2.0,domain2
11990,0.3121,212,484390,1.0,domain2
11991,0.233,212,484390,1.0,domain2
11992,0.233,212,484390,,domain2
11993,0.2671,212,484390,1.0,domain2
11994,0.3121,212,484390,1.0,domain2
11995,0.2671,212,484390,1.0,domain2
11996,0.3121,212,484390,2.0,domain2
11997,0.7266,212,484390,1.0,domain2
11998,0.3193,212,484390,1.0,domain2
11999,0.5192,212,484390,,domain2
12000,0.5192,212,484390,,domain2
12001,0.3987,212,484390,1.0,domain2
12002,0.5720000000000001,212,484390,1.0,domain2
12003,0.3987,212,484390,1.0,domain2
12004,0.3987,212,484390,,domain2
12005,0.7449,212,484390,2.0,domain2
12006,0.5720000000000001,212,484390,1.0,domain2
12007,0.7972,212,484390,1.0,domain2
12008,0.7375,212,484390,1.0,domain2
12009,0.7972,212,484390,,domain2
12010,0.3987,212,484390,,domain2
12011,0.7972,212,484390,1.0,domain2
12012,0.3987,212,484390,1.0,domain2
12013,0.7972,212,484390,1.0,domain2
12014,0.7375,212,484390,1.0,domain2
12015,0.7972,212,484390,1.0,domain2
12016,0.7449,212,484390,,domain2
12017,0.3987,212,484390,1.0,domain2
12018,0.5720000000000001,212,484390,,domain2
12019,0.7375,212,484390,1.0,domain2
12020,0.7375,212,484390,,domain2
12021,0.7375,212,484390,,domain2
12022,0.3987,212,484390,,domain2
12023,0.6619,212,484390,1.0,domain2
12024,1.0425,212,484390,,domain2
12025,0.233,212,484390,,domain2
12026,0.3987,212,484390,1.0,domain2
12027,0.3987,212,484390,1.0,domain2
12028,0.3987,212,484390,,domain2
12029,1.2068,212,484390,1.0,domain2
12030,0.5720000000000001,212,484390,,domain2
12031,0.5720000000000001,212,484390,,domain2
12032,0.3987,212,484390,1.0,domain2
12033,0.3987,212,484390,1.0,domain2
12034,0.3987,212,484390,1.0,domain2
12035,0.5720000000000001,212,484390,1.0,domain2
12036,0.3987,212,484390,1.0,domain2
12037,0.5192,212,484390,1.0,domain2
12038,0.233,212,484390,2.0,domain2
12039,0.3987,212,484390,,domain2
12040,0.3987,212,484390,,domain2
12041,0.5720000000000001,212,484390,1.0,domain2
12042,0.5720000000000001,212,484390,,domain2
12043,0.3987,212,484390,1.0,domain2
12044,0.4945,212,484390,,domain2
12045,0.233,212,484390,,domain2
12046,0.233,212,484390,,domain2
12047,0.2671,212,484390,1.0,domain2
12048,0.2671,212,484390,2.0,domain2
12049,0.2671,212,484390,1.0,domain2
12050,0.2671,212,484390,1.0,domain2
12051,0.233,212,484390,1.0,domain2
12052,0.3577,212,484390,2.0,domain2
12053,0.2671,212,484390,,domain2
12054,0.233,212,484390,1.0,domain2
12055,0.2702,212,484390,1.0,domain2
12056,0.16,212,484390,,domain2
12057,0.2671,212,484390,,domain2
12058,0.233,212,484390,,domain2
12059,0.4945,212,484390,1.0,domain2
12060,0.2702,212,484390,1.0,domain2
12061,0.2671,212,484390,1.0,domain2
12062,0.3577,212,484390,,domain2
12063,0.233,212,484390,,domain2
12064,0.4319,212,484390,1.0,domain2
12065,0.2671,212,484390,,domain2
12066,0.2671,212,484390,1.0,domain2
12067,0.2671,212,484390,2.0,domain2
12068,0.2702,212,484390,,domain2
12069,0.3121,212,484390,,domain2
12070,0.233,212,484390,1.0,domain2
12071,0.233,212,484390,,domain2
12072,0.233,212,484390,,domain2
12073,0.3577,212,484390,,domain2
12074,0.3121,212,484390,2.0,domain2
12075,0.233,212,484390,1.0,domain2
12076,0.2671,212,484390,1.0,domain2
12077,0.233,212,484390,1.0,domain2
12078,0.3121,212,484390,,domain2
12079,0.528,112,131130,,domain2
12080,3.3967,112,131130,,domain2
12081,4.5102,112,131130,1.0,domain2
12082,0.6326,112,131130,1.0,domain2
12083,3.4636,112,131130,,domain2
12084,2.6226,112,131130,,domain2
12085,3.2654,112,131130,,domain2
12086,1.9584,112,131130,,domain2
12087,2.6226,112,131130,1.0,domain2
12088,3.2654,112,131130,,domain2
12089,3.3967,112,131130,1.0,domain2
12090,2.5345,112,131130,2.0,domain2
12091,2.8417,112,131130,1.0,domain2
12092,0.528,112,131130,2.0,domain2
12093,3.3967,112,131130,,domain2
12094,3.3967,112,131130,,domain2
12095,4.2317,112,131130,1.0,domain2
12096,4.2317,112,131130,1.0,domain2
12097,0.528,112,131130,1.0,domain2
12098,2.8417,112,131130,,domain2
12099,3.2654,112,131130,1.0,domain2
12100,3.2654,112,131130,2.0,domain2
12101,3.2654,112,131130,1.0,domain2
12102,2.5345,112,131130,,domain2
12103,3.3967,112,131130,2.0,domain2
12104,0.528,112,131130,2.0,domain2
12105,0.6326,112,131130,,domain2
12106,0.4726,112,131130,2.0,domain2
12107,0.528,112,131130,,domain2
12108,0.8302,112,131130,1.0,domain2
12109,0.6326,112,131130,,domain2
12110,0.4726,112,131130,,domain2
12111,0.528,112,131130,1.0,domain2
12112,0.3944,112,131130,1.0,domain2
12113,0.528,112,131130,,domain2
12114,0.528,112,131130,1.0,domain2
12115,0.8302,112,131130,,domain2
12116,0.4726,112,131130,1.0,domain2
12117,0.6326,112,131130,,domain2
12118,0.528,112,131130,2.0,domain2
12119,0.5055,112,131130,,domain2
12120,0.3944,112,131130,1.0,domain2
12121,0.528,112,131130,1.0,domain2
12122,0.3944,112,131130,1.0,domain2
12123,0.528,112,131130,1.0,domain2
12124,0.528,112,131130,1.0,domain2
12125,0.8302,112,131130,1.0,domain2
12126,3.6297,112,131130,,domain2
12127,0.6326,112,131130,,domain2
12128,0.528,112,131130,1.0,domain2
12129,0.7802,112,180970,1.0,domain2
12130,1.0554,112,180970,,domain2
12131,1.5031,112,180970,1.0,domain2
12132,1.0554,112,180970,1.0,domain2
12133,1.0499,112,180970,1.0,domain2
12134,0.7843,112,180970,,domain2
12135,1.0554,112,180970,1.0,domain2
12136,0.5598,112,180970,1.0,domain2
12137,1.4951,112,180970,1.0,domain2
12138,0.9136,112,180970,2.0,domain2
12139,0.9185,112,180970,,domain2
12140,4.0256,112,180970,1.0,domain2
12141,0.9185,112,180970,,domain2
12142,0.7843,112,180970,1.0,domain2
12143,1.4951,112,180970,1.0,domain2
12144,1.0499,112,180970,1.0,domain2
12145,0.9185,112,180970,1.0,domain2
12146,1.0499,112,180970,1.0,domain2
12147,4.9726,112,180970,,domain2
12148,1.0554,112,180970,,domain2
12149,4.978,112,180970,,domain2
12150,4.7402,112,180970,1.0,domain2
12151,5.0113,112,180970,1.0,domain2
12152,1.0499,112,180970,1.0,domain2
12153,5.0115,112,180970,1.0,domain2
12154,0.7843,112,180970,,domain2
12155,1.0554,112,180970,,domain2
12156,4.978,112,180970,1.0,domain2
12157,4.0256,112,180970,2.0,domain2
12158,4.9762,112,180970,1.0,domain2
12159,0.7802,112,180970,1.0,domain2
12160,1.4951,112,180970,,domain2
12161,4.9762,112,180970,,domain2
12162,5.0115,112,180970,2.0,domain2
12163,4.2951,112,180970,,domain2
12164,1.0499,112,180970,,domain2
12165,0.9136,112,180970,,domain2
12166,0.9185,112,180970,,domain2
12167,1.5031,112,180970,,domain2
12168,5.0113,112,180970,2.0,domain2
12169,1.0554,112,180970,,domain2
12170,0.9185,112,180970,,domain2
12171,4.0154,112,180970,1.0,domain2
12172,1.0499,112,180970,1.0,domain2
12173,5.0115,112,180970,1.0,domain2
12174,1.0499,112,180970,,domain2
12175,1.0499,112,180970,,domain2
12176,0.7843,112,180970,1.0,domain2
12177,0.9136,112,180970,,domain2
12178,0.7802,112,180970,,domain2
12179,0.9185,112,180970,,domain2
12180,0.7802,112,180970,1.0,domain2
12181,5.0113,112,180970,,domain2
12182,5.0115,112,180970,2.0,domain2
12183,0.9136,112,180970,,domain2
12184,1.0964,214,60372,,domain2
12185,1.7590000000000001,214,60372,,domain2
12186,1.7590000000000001,214,60372,,domain2
12187,1.7590000000000001,214,60372,,domain2
12188,1.7590000000000001,214,60372,1.0,domain2
12189,1.0964,214,60372,1.0,domain2
12190,1.0964,214,60372,1.0,domain2
12191,1.0964,214,60372,,domain2
12192,1.0964,214,60372,,domain2
12193,1.0964,214,60372,,domain2
12194,1.0964,214,60372,,domain2
12195,1.0964,214,60372,1.0,domain2
12196,1.0964,214,60372,1.0,domain2
12197,1.0964,214,60372,1.0,domain2
12198,1.0964,214,60372,1.0,domain2
12199,1.0964,214,60372,1.0,domain2
12200,1.0964,214,60372,1.0,domain2
12201,1.7590000000000001,214,60372,1.0,domain2
12202,1.7590000000000001,214,60372,1.0,domain2
12203,0.621,214,60372,1.0,domain2
12204,0.621,214,60372,,domain2
12205,0.621,214,60372,,domain2
12206,0.621,214,60372,,domain2
12207,0.621,214,60372,,domain2
12208,0.621,214,60372,1.0,domain2
12209,0.621,214,60372,1.0,domain2
12210,0.621,214,60372,1.0,domain2
12211,1.8709,214,60372,1.0,domain2
12212,1.8709,214,60372,1.0,domain2
12213,0.621,214,60372,,domain2
12214,0.621,214,60372,,domain2
12215,1.8709,214,60372,,domain2
12216,0.621,214,60372,1.0,domain2
12217,0.621,214,60372,1.0,domain2
12218,1.1761,214,60372,1.0,domain2
12219,1.1761,214,60372,1.0,domain2
12220,1.8709,214,60372,1.0,domain2
12221,0.621,214,60372,1.0,domain2
12222,0.621,214,60372,1.0,domain2
12223,0.621,214,60372,1.0,domain2
12224,0.621,214,60372,,domain2
12225,1.1587,214,60372,,domain2
12226,1.1761,214,60372,,domain2
12227,1.1587,214,60372,1.0,domain2
12228,1.1587,214,60372,1.0,domain2
12229,0.5484,214,60372,,domain2
12230,0.5484,214,60372,1.0,domain2
12231,1.1587,214,60372,1.0,domain2
12232,1.3849,214,60372,1.0,domain2
12233,1.1587,214,60372,,domain2
12234,1.1587,214,60372,1.0,domain2
12235,0.4776,214,60372,1.0,domain2
12236,0.4776,214,60372,,domain2
12237,1.1587,214,60372,1.0,domain2
12238,1.1587,214,60372,,domain2
12239,1.1587,214,60372,2.0,domain2
12240,1.1587,214,60372,1.0,domain2
12241,1.1587,214,60372,,domain2
12242,1.1587,214,60372,,domain2
12243,1.1761,214,60372,1.0,domain2
12244,1.1761,214,60372,1.0,domain2
12245,0.5109,214,60372,1.0,domain2
12246,1.1761,214,60372,1.0,domain2
12247,0.5484,214,60372,,domain2
12248,1.1587,214,60372,,domain2
12249,0.4776,214,60372,,domain2
12250,1.1761,214,60372,,domain2
12251,0.4776,214,60372,1.0,domain2
12252,1.1761,214,60372,2.0,domain2
12253,1.1761,214,60372,1.0,domain2
12254,1.1761,214,60372,1.0,domain2
12255,1.1587,214,60372,,domain2
12256,1.1761,214,60372,1.0,domain2
12257,1.1587,214,60372,1.0,domain2
12258,1.3643,214,60372,1.0,domain2
12259,1.1587,214,60372,,domain2
12260,1.1587,214,60372,1.0,domain2
12261,1.1587,214,60372,,domain2
12262,1.1761,214,60372,2.0,domain2
12263,1.1587,214,60372,,domain2
12264,1.3849,214,60372,1.0,domain2
12265,2.1434,214,60372,,domain2
12266,1.1761,214,60372,1.0,domain2
12267,1.1761,214,60372,,domain2
12268,0.5484,214,60372,1.0,domain2
12269,0.5484,214,60372,1.0,domain2
12270,0.4776,214,60372,1.0,domain2
12271,0.5484,214,60372,1.0,domain2
12272,0.4776,214,60372,,domain2
12273,0.4776,214,60372,1.0,domain2
12274,0.4776,214,60372,1.0,domain2
12275,0.4776,214,60372,1.0,domain2
12276,0.4776,214,60372,,domain2
12277,0.5484,214,60372,,domain2
12278,0.5484,214,60372,,domain2
12279,0.5484,214,60372,1.0,domain2
12280,0.4776,214,60372,1.0,domain2
12281,0.5484,214,60372,,domain2
12282,0.4776,214,60372,1.0,domain2
12283,0.4776,214,60372,,domain2
12284,0.4776,214,60372,,domain2
12285,0.5484,214,60372,1.0,domain2
12286,0.4776,214,60372,1.0,domain2
12287,0.5484,214,60372,1.0,domain2
12288,0.5484,214,60372,,domain2
12289,0.5484,214,60372,,domain2
12290,0.4776,214,60372,1.0,domain2
12291,0.9635,214,60372,1.0,domain2
12292,0.5484,214,60372,1.0,domain2
12293,0.5484,214,60372,1.0,domain2
12294,0.5484,214,60372,,domain2
12295,0.621,214,60372,1.0,domain2
12296,0.621,214,60372,1.0,domain2
12297,0.621,214,60372,,domain2
12298,0.621,214,60372,1.0,domain2
12299,1.8709,214,60372,1.0,domain2
12300,1.8709,214,60372,1.0,domain2
12301,1.1761,214,60372,1.0,domain2
12302,1.8709,214,60372,,domain2
12303,1.8709,214,60372,1.0,domain2
12304,0.621,214,60372,,domain2
12305,0.621,214,60372,1.0,domain2
12306,1.8709,214,60372,1.0,domain2
12307,0.621,214,60372,1.0,domain2
12308,0.621,214,60372,1.0,domain2
12309,1.8709,214,60372,1.0,domain2
12310,0.621,214,60372,,domain2
12311,0.621,214,60372,1.0,domain2
12312,0.621,214,60372,,domain2
12313,0.621,214,60372,,domain2
12314,0.621,214,60372,1.0,domain2
12315,0.621,214,60372,1.0,domain2
12316,1.8709,214,60372,,domain2
12317,0.621,214,60372,1.0,domain2
12318,0.5484,214,60372,1.0,domain2
12319,0.621,214,60372,1.0,domain2
12320,0.621,214,60372,,domain2
12321,1.8709,214,60372,1.0,domain2
12322,1.8709,214,60372,,domain2
12323,0.621,214,60372,1.0,domain2
12324,0.621,214,60372,,domain2
12325,1.8709,214,60372,1.0,domain2
12326,0.621,214,60372,1.0,domain2
12327,0.621,214,60372,,domain2
12328,1.8709,214,60372,,domain2
12329,0.621,214,60372,,domain2
12330,1.8709,214,60372,1.0,domain2
12331,0.621,214,60372,1.0,domain2
12332,0.621,214,60372,,domain2
12333,0.621,214,60372,1.0,domain2
12334,1.8709,214,60372,1.0,domain2
12335,1.8709,214,60372,1.0,domain2
12336,0.4776,214,60372,1.0,domain2
12337,0.5484,214,60372,1.0,domain2
12338,0.4776,214,60372,1.0,domain2
12339,0.5484,214,60372,1.0,domain2
12340,0.4776,214,60372,1.0,domain2
12341,0.5484,214,60372,,domain2
12342,0.4776,214,60372,1.0,domain2
12343,0.4776,214,60372,1.0,domain2
12344,0.4776,214,60372,,domain2
12345,0.4776,214,60372,1.0,domain2
12346,0.4776,214,60372,1.0,domain2
12347,0.4776,214,60372,1.0,domain2
12348,0.5484,214,60372,,domain2
12349,1.7590000000000001,214,60372,,domain2
12350,0.4776,214,60372,1.0,domain2
12351,0.4776,214,60372,1.0,domain2
12352,0.4776,214,60372,1.0,domain2
12353,0.621,214,60372,1.0,domain2
12354,0.5484,214,60372,,domain2
12355,0.5484,214,60372,,domain2
12356,0.4776,214,60372,1.0,domain2
12357,0.5484,214,60372,1.0,domain2
12358,0.5484,214,60372,1.0,domain2
12359,0.5484,214,60372,,domain2
12360,0.4776,214,60372,1.0,domain2
12361,0.4776,214,60372,1.0,domain2
12362,0.4776,214,60372,1.0,domain2
12363,0.5484,214,60372,1.0,domain2
12364,0.4776,214,60372,1.0,domain2
12365,0.4776,214,60372,1.0,domain2
12366,0.5484,214,60372,1.0,domain2
12367,0.8390000000000001,214,60372,2.0,domain2
12368,0.4776,214,60372,1.0,domain2
12369,0.1601,101,240010,,domain2
12370,0.1601,101,240010,,domain2
12371,0.1601,101,240010,,domain2
12372,0.1185,101,240010,,domain2
12373,0.1601,101,240010,,domain2
12374,0.1601,101,240010,,domain2
12375,0.1601,101,240010,,domain2
12376,0.1601,101,240010,,domain2
12377,0.1601,101,240010,,domain2
12378,0.1601,101,240010,,domain2
12379,0.2278,101,240010,,domain2
12380,0.1185,101,240010,,domain2
12381,0.1601,101,240010,,domain2
12382,0.1601,101,240010,,domain2
12383,0.1601,101,240010,,domain2
12384,0.2101,101,240010,,domain2
12385,0.3644,101,240010,,domain2
12386,0.3644,101,240010,,domain2
12387,0.2278,101,240010,,domain2
12388,0.3644,101,240010,,domain2
12389,0.1116,101,240010,,domain2
12390,0.2278,101,240010,,domain2
12391,0.2278,101,240010,,domain2
12392,0.2721,101,240010,,domain2
12393,0.2278,101,240010,,domain2
12394,0.2721,101,240010,,domain2
12395,0.1437,101,240010,,domain2
12396,0.1437,101,240010,,domain2
12397,0.1437,101,240010,,domain2
12398,0.1437,101,240010,,domain2
12399,0.1453,101,240010,,domain2
12400,0.1437,101,240010,,domain2
12401,0.1437,101,240010,,domain2
12402,0.1437,101,240010,,domain2
12403,0.1437,101,240010,,domain2
12404,0.1453,101,240010,,domain2
12405,0.1437,101,240010,,domain2
12406,0.0843,101,240010,,domain2
12407,0.0843,101,240010,,domain2
12408,0.1133,101,240010,,domain2
12409,0.1133,101,240010,,domain2
12410,0.1133,101,240010,,domain2
12411,0.1133,101,240010,,domain2
12412,0.1133,101,240010,,domain2
